[2019-12-16 01:00:41,064] INFO [GroupCoordinator 0]: Preparing to rebalance group salesConsumer in state PreparingRebalance with old generation 6 (__consumer_offsets-40) (reason: Adding new member consumer-1-952c5b9e-f783-4d55-ba1d-accc46b61f52 with group instanceid None) (kafka.coordinator.group.GroupCoordinator)
[2019-12-16 01:00:41,065] INFO [GroupCoordinator 0]: Stabilized group salesConsumer generation 7 (__consumer_offsets-40) (kafka.coordinator.group.GroupCoordinator)
[2019-12-16 01:00:41,072] INFO [GroupCoordinator 0]: Assignment received from leader for group salesConsumer for generation 7 (kafka.coordinator.group.GroupCoordinator)
[2019-12-16 01:00:46,828] INFO [GroupCoordinator 0]: Preparing to rebalance group purchasesConsumer in state PreparingRebalance with old generation 6 (__consumer_offsets-18) (reason: Adding new member consumer-1-7d7cdaee-3271-4630-97cf-9003df172aab with group instanceid None) (kafka.coordinator.group.GroupCoordinator)
[2019-12-16 01:00:46,828] INFO [GroupCoordinator 0]: Stabilized group purchasesConsumer generation 7 (__consumer_offsets-18) (kafka.coordinator.group.GroupCoordinator)
[2019-12-16 01:00:46,834] INFO [GroupCoordinator 0]: Assignment received from leader for group purchasesConsumer for generation 7 (kafka.coordinator.group.GroupCoordinator)
[2019-12-16 01:00:48,026] INFO [GroupCoordinator 0]: Preparing to rebalance group IS-Assignment-3 in state PreparingRebalance with old generation 4 (__consumer_offsets-32) (reason: Adding new member IS-Assignment-3-ce0a3b9a-29c2-4798-8629-0f662437456f-StreamThread-1-consumer-adcb106b-95d3-4cb6-b095-e97c5eb0a211 with group instanceid None) (kafka.coordinator.group.GroupCoordinator)
[2019-12-16 01:00:48,027] INFO [GroupCoordinator 0]: Stabilized group IS-Assignment-3 generation 5 (__consumer_offsets-32) (kafka.coordinator.group.GroupCoordinator)
[2019-12-16 01:00:48,055] INFO [GroupCoordinator 0]: Assignment received from leader for group IS-Assignment-3 for generation 5 (kafka.coordinator.group.GroupCoordinator)
[2019-12-16 01:01:48,628] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000057-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 51 (kafka.log.Log)
[2019-12-16 01:01:48,631] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000073-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 177 (kafka.log.Log)
[2019-12-16 01:01:48,634] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000065-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 179 (kafka.log.Log)
[2019-12-16 01:01:48,636] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000047-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 177 (kafka.log.Log)
[2019-12-16 01:01:48,638] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000088-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 179 (kafka.log.Log)
[2019-12-16 01:01:48,641] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000080-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 356 (kafka.log.Log)
[2019-12-16 01:01:48,643] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000095-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 87 (kafka.log.Log)
[2019-12-16 01:01:48,646] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000028-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 177 (kafka.log.Log)
[2019-12-16 01:01:48,649] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000020-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 179 (kafka.log.Log)
[2019-12-16 01:01:48,653] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000035-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 356 (kafka.log.Log)
[2019-12-16 01:02:18,849] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000057-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 52 (kafka.log.Log)
[2019-12-16 01:02:18,852] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000073-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 180 (kafka.log.Log)
[2019-12-16 01:02:18,855] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000065-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 182 (kafka.log.Log)
[2019-12-16 01:02:18,857] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000047-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 180 (kafka.log.Log)
[2019-12-16 01:02:18,859] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000088-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 182 (kafka.log.Log)
[2019-12-16 01:02:18,862] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000080-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 362 (kafka.log.Log)
[2019-12-16 01:02:18,864] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000095-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 89 (kafka.log.Log)
[2019-12-16 01:02:18,867] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000028-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 180 (kafka.log.Log)
[2019-12-16 01:02:18,870] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000020-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 182 (kafka.log.Log)
[2019-12-16 01:02:18,873] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000035-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 362 (kafka.log.Log)
[2019-12-16 01:02:27,614] INFO [Log partition=averageExpensesPerItem-0, dir=/tmp/kafka-logs] Incrementing log start offset to 12 (kafka.log.Log)
[2019-12-16 01:02:49,119] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000057-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 53 (kafka.log.Log)
[2019-12-16 01:02:49,122] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000073-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 183 (kafka.log.Log)
[2019-12-16 01:02:49,125] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000065-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 185 (kafka.log.Log)
[2019-12-16 01:02:49,127] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000047-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 183 (kafka.log.Log)
[2019-12-16 01:02:49,130] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000088-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 185 (kafka.log.Log)
[2019-12-16 01:02:49,132] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000080-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 368 (kafka.log.Log)
[2019-12-16 01:02:49,134] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000095-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 91 (kafka.log.Log)
[2019-12-16 01:02:49,136] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000028-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 183 (kafka.log.Log)
[2019-12-16 01:02:49,139] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000020-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 185 (kafka.log.Log)
[2019-12-16 01:02:49,141] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000035-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 368 (kafka.log.Log)
[2019-12-16 01:02:49,805] INFO [Log partition=averageExpensesPerItem-0, dir=/tmp/kafka-logs] Incrementing log start offset to 53 (kafka.log.Log)
[2019-12-16 01:03:14,713] INFO [Log partition=DBInfoTopic-0, dir=/tmp/kafka-logs] Incrementing log start offset to 88 (kafka.log.Log)
[2019-12-16 01:03:19,403] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000057-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 55 (kafka.log.Log)
[2019-12-16 01:03:19,414] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000073-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 186 (kafka.log.Log)
[2019-12-16 01:03:19,419] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000065-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 188 (kafka.log.Log)
[2019-12-16 01:03:19,423] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000047-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 186 (kafka.log.Log)
[2019-12-16 01:03:19,426] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000088-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 188 (kafka.log.Log)
[2019-12-16 01:03:19,429] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000080-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 374 (kafka.log.Log)
[2019-12-16 01:03:19,433] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000095-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 93 (kafka.log.Log)
[2019-12-16 01:03:19,436] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000028-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 186 (kafka.log.Log)
[2019-12-16 01:03:19,440] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000020-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 188 (kafka.log.Log)
[2019-12-16 01:03:19,445] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000035-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 374 (kafka.log.Log)
[2019-12-16 01:03:36,388] INFO [Log partition=countryHighestSalePerItem-0, dir=/tmp/kafka-logs] Incrementing log start offset to 42 (kafka.log.Log)
[2019-12-16 01:03:49,821] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000057-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 57 (kafka.log.Log)
[2019-12-16 01:03:49,829] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000073-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 189 (kafka.log.Log)
[2019-12-16 01:03:49,833] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000065-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 191 (kafka.log.Log)
[2019-12-16 01:03:49,845] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000047-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 189 (kafka.log.Log)
[2019-12-16 01:03:49,875] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000088-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 191 (kafka.log.Log)
[2019-12-16 01:03:49,889] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000080-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 380 (kafka.log.Log)
[2019-12-16 01:03:49,902] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000095-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 96 (kafka.log.Log)
[2019-12-16 01:03:49,905] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000028-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 189 (kafka.log.Log)
[2019-12-16 01:03:49,914] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000020-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 191 (kafka.log.Log)
[2019-12-16 01:03:49,917] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000035-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 380 (kafka.log.Log)
[2019-12-16 01:04:20,055] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000057-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 59 (kafka.log.Log)
[2019-12-16 01:04:20,058] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000073-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 192 (kafka.log.Log)
[2019-12-16 01:04:20,063] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000065-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 194 (kafka.log.Log)
[2019-12-16 01:04:20,068] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000047-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 192 (kafka.log.Log)
[2019-12-16 01:04:20,071] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000088-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 194 (kafka.log.Log)
[2019-12-16 01:04:20,073] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000080-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 386 (kafka.log.Log)
[2019-12-16 01:04:20,075] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000095-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 99 (kafka.log.Log)
[2019-12-16 01:04:20,078] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000028-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 192 (kafka.log.Log)
[2019-12-16 01:04:20,080] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000020-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 194 (kafka.log.Log)
[2019-12-16 01:04:20,083] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000035-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 386 (kafka.log.Log)
[2019-12-16 01:04:50,298] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000057-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 61 (kafka.log.Log)
[2019-12-16 01:04:50,301] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000073-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 195 (kafka.log.Log)
[2019-12-16 01:04:50,304] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000065-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 198 (kafka.log.Log)
[2019-12-16 01:04:50,306] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000047-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 195 (kafka.log.Log)
[2019-12-16 01:04:50,309] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000088-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 198 (kafka.log.Log)
[2019-12-16 01:04:50,312] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000080-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 393 (kafka.log.Log)
[2019-12-16 01:04:50,314] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000095-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 101 (kafka.log.Log)
[2019-12-16 01:04:50,316] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000028-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 195 (kafka.log.Log)
[2019-12-16 01:04:50,318] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000020-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 198 (kafka.log.Log)
[2019-12-16 01:04:50,320] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000035-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 393 (kafka.log.Log)
[2019-12-16 01:05:11,103] INFO [GroupMetadataManager brokerId=0] Removed 0 expired offsets in 0 milliseconds. (kafka.coordinator.group.GroupMetadataManager)
[2019-12-16 01:05:20,597] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000057-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 63 (kafka.log.Log)
[2019-12-16 01:05:20,601] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000073-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 198 (kafka.log.Log)
[2019-12-16 01:05:20,604] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000065-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 201 (kafka.log.Log)
[2019-12-16 01:05:20,607] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000047-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 198 (kafka.log.Log)
[2019-12-16 01:05:20,609] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000088-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 201 (kafka.log.Log)
[2019-12-16 01:05:20,611] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000080-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 399 (kafka.log.Log)
[2019-12-16 01:05:20,613] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000095-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 104 (kafka.log.Log)
[2019-12-16 01:05:20,615] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000028-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 198 (kafka.log.Log)
[2019-12-16 01:05:20,618] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000020-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 201 (kafka.log.Log)
[2019-12-16 01:05:20,620] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000035-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 399 (kafka.log.Log)
[2019-12-16 01:05:50,874] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000057-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 65 (kafka.log.Log)
[2019-12-16 01:05:50,877] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000073-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 201 (kafka.log.Log)
[2019-12-16 01:05:50,879] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000065-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 204 (kafka.log.Log)
[2019-12-16 01:05:50,882] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000047-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 201 (kafka.log.Log)
[2019-12-16 01:05:50,884] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000088-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 204 (kafka.log.Log)
[2019-12-16 01:05:50,886] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000080-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 405 (kafka.log.Log)
[2019-12-16 01:05:50,888] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000095-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 107 (kafka.log.Log)
[2019-12-16 01:05:50,890] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000028-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 201 (kafka.log.Log)
[2019-12-16 01:05:50,892] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000020-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 204 (kafka.log.Log)
[2019-12-16 01:05:50,895] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000035-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 405 (kafka.log.Log)
[2019-12-16 01:06:21,106] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000057-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 67 (kafka.log.Log)
[2019-12-16 01:06:21,109] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000073-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 204 (kafka.log.Log)
[2019-12-16 01:06:21,113] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000065-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 207 (kafka.log.Log)
[2019-12-16 01:06:21,116] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000047-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 204 (kafka.log.Log)
[2019-12-16 01:06:21,120] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000088-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 207 (kafka.log.Log)
[2019-12-16 01:06:21,123] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000080-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 411 (kafka.log.Log)
[2019-12-16 01:06:21,126] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000095-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 110 (kafka.log.Log)
[2019-12-16 01:06:21,129] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000028-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 204 (kafka.log.Log)
[2019-12-16 01:06:21,132] INFO [Log partition=IS-Assignment-3-KSTREAM-REDUCE-STATE-STORE-0000000020-repartition-0, dir=/tmp/kafka-logs] Incrementing log start offset to 207 (kafka.log.Log)
